ProposalName|Contracts|CAM|Dept|ElementTitle|Month|Hours
ROK ROM Feb 2011|ROK ROM|HEX|L0815H|AV IPT Mech. Sub. Flt Tst Sup ROK4|201606|22.7
ROK ROM Feb 2011|ROK ROM|HEX|L0815H|AV IPT Mech. Sub. Flt Tst Sup ROK4|201607|22.7
ROK ROM Feb 2011|ROK ROM|HEX|L0815H|AV IPT Mech. Sub. Flt Tst Sup ROK4|201608|22.7
ROK ROM Feb 2011|ROK ROM|HEX|L0815H|AV IPT Mech. Sub. Flt Tst Sup ROK4|201609|22.7
ROK ROM Feb 2011|ROK ROM|HEX|L0815H|AV IPT Mech. Sub. Flt Tst Sup ROK4|201610|22.7
ROK ROM Feb 2011|ROK ROM|HEX|L0815H|AV IPT Mech. Sub. Flt Tst Sup ROK4|201611|22.6
ROK ROM Feb 2011|ROK ROM|HEX|L0818H|AV IPT Elct Pow & Avncs Flt Tst Sup ROK4|201603|20.2
ROK ROM Feb 2011|ROK ROM|HEX|L0818H|AV IPT Elct Pow & Avncs Flt Tst Sup ROK4|201604|20.2
ROK ROM Feb 2011|ROK ROM|HEX|L0818H|AV IPT Elct Pow & Avncs Flt Tst Sup ROK4|201605|20.2
ROK ROM Feb 2011|ROK ROM|HEX|L0818H|AV IPT Elct Pow & Avncs Flt Tst Sup ROK4|201606|20.2
ROK ROM Feb 2011|ROK ROM|HEX|L0818H|AV IPT Elct Pow & Avncs Flt Tst Sup ROK4|201607|20.2
ROK ROM Feb 2011|ROK ROM|HEX|L0818H|AV IPT Elct Pow & Avncs Flt Tst Sup ROK4|201608|20.2
ROK ROM Feb 2011|ROK ROM|HEX|L0818H|AV IPT Elct Pow & Avncs Flt Tst Sup ROK4|201609|20.2
ROK ROM Feb 2011|ROK ROM|HEX|L0818H|AV IPT Elct Pow & Avncs Flt Tst Sup ROK4|201610|20.2
ROK ROM Feb 2011|ROK ROM|HEX|L0818H|AV IPT Elct Pow & Avncs Flt Tst Sup ROK4|201611|20.2
ROK ROM Feb 2011|ROK ROM|HJX|L0819H|AV IPT Flight Sys Flt Tst Sup ROK4|201603|50.2
ROK ROM Feb 2011|ROK ROM|HJX|L0819H|AV IPT Flight Sys Flt Tst Sup ROK4|201604|50.2
ROK ROM Feb 2011|ROK ROM|HJX|L0819H|AV IPT Flight Sys Flt Tst Sup ROK4|201605|50.2
ROK ROM Feb 2011|ROK ROM|HJX|L0819H|AV IPT Flight Sys Flt Tst Sup ROK4|201606|50.2
ROK ROM Feb 2011|ROK ROM|HJX|L0819H|AV IPT Flight Sys Flt Tst Sup ROK4|201607|50.2
ROK ROM Feb 2011|ROK ROM|HJX|L0819H|AV IPT Flight Sys Flt Tst Sup ROK4|201608|50.2
ROK ROM Feb 2011|ROK ROM|HJX|L0819H|AV IPT Flight Sys Flt Tst Sup ROK4|201609|50.2
ROK ROM Feb 2011|ROK ROM|HJX|L0819H|AV IPT Flight Sys Flt Tst Sup ROK4|201610|50.2
ROK ROM Feb 2011|ROK ROM|HJX|L0819H|AV IPT Flight Sys Flt Tst Sup ROK4|201611|50.2
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201205|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201206|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201207|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201208|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201209|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201210|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201211|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201212|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201301|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201302|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201303|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201304|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201305|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201306|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201307|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201308|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201309|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201310|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201311|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201312|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201401|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201402|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201403|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201404|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201405|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201406|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201407|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201408|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201409|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|H0X|L0810H|131 000 AV IPT CLS2 Program Management|201410|10.5
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|HJX|L0819H|622 600 AV IPT Mission Plan Validation|201204|142.9
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|HJX|L0819H|622 600 AV IPT Mission Plan Validation|201205|142.9
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|HJX|L0819H|622 600 AV IPT Mission Plan Validation|201206|142.9
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|HJX|L0819H|622 600 AV IPT Mission Plan Validation|201207|142.9
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|HJX|L0819H|622 600 AV IPT Mission Plan Validation|201208|142.9
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|HJX|L0819H|622 600 AV IPT Mission Plan Validation|201209|142.9
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|HJX|L0819H|622 600 AV IPT Mission Plan Validation|201210|142.8
